,,,Suburbs ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Postcode,Population,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
4034,4034,41832,Aspley,Boondall,Carseldine,Geebung,Zillmere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4035,4035,23303,Albany Creek,Bridgeman Downs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4036,4036,6947,Bald Hills (Qld),Carseldine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4037,4037,7991,Eatons Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4051,4051,25847,Alderley,Enoggera,Gaythorne,Grange (Qld),Newmarket,Wilston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4053,4053,41786,Everton Hills,Everton Park,McDowall,Mitchelton,Stafford,Stafford Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4054,4054,12963,Arana Hills,Keperra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4055,4055,19550,Bunya,Ferny Grove,Ferny Hills,Upper Kedron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059,4059,11561,Kelvin Grove,Red Hill (Brisbane - Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4060,4060,12915,Ashgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4061,4061,15951,The Gap (Brisbane - Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4064,4064,9976,Milton (Qld),Paddington (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4065,4065,9255,Bardon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4066,4066,16146,Auchenflower,Mount Coot-tha,Toowong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4067,4067,9141,St Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068,4068,21899,Chelmer,Indooroopilly,Taringa,Toowong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4069,4069,33073,Brookfield (Qld),Chapel Hill (Qld),Fig Tree Pocket,Kenmore,Kenmore Hills,Pinjarra Hills,Pullenvale,Upper Brookfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4070,4070,10549,Anstead,Bellbowrie,Moggill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4072,4072,2050,St Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4073,4073,9332,Seventeen Mile Rocks,Sinnamon Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4074,4074,23272,Jamboree Heights,Jindalee (Qld),Middle Park (Qld),Mount Ommaney,Riverhills,Sumner,Westlake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075,4075,21202,Corinda,Graceville,Oxley (Qld),Sherwood (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4076,4076,6796,Darra,Wacol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4077,4077,25158,Doolandella,Durack (Qld),Inala,Richlands (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4078,4078,22972,Ellen Grove,Forest Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4101,4101,19303,Highgate Hill,South Brisbane,West End (Brisbane - Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4102,4102,6261,Dutton Park,Woolloongabba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4103,4103,13220,Annerley,Fairfield (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4104,4104,5539,Yeronga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105,4105,12833,Moorooka,Tennyson (Qld),Yeerongpilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4106,4106,1256,Rocklea (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4107,4107,6096,Salisbury (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4108,4108,4717,Archerfield,Coopers Plains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4109,4109,35371,Macgregor (Qld),Robertson (Qld),Sunnybank,Sunnybank Hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4110,4110,9575,Acacia Ridge,Heathwood,Larapinta (Qld),Pallara,Willawong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111,4111,1396,Nathan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,4112,7775,Kuraby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4113,4113,27447,Eight Mile Plains,Runcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4114,4114,33199,Kingston (Qld),Logan Central,Slacks Creek,Woodridge (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4115,4115,17803,Algester,Parkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4116,4116,23308,Calamvale,Drewvale,Stretton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4117,4117,1211,Berrinba,Karawatha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4118,4118,29064,Berrinba,Browns Plains (Qld),Forestdale,Heritage Park,Hillcrest (Qld),Regents Park (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4119,4119,5325,Underwood (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4120,4120,8566,Greenslopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121,4121,23782,Holland Park,Holland Park West,Tarragindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4122,4122,41929,Carindale,Mansfield (Qld),Mount Gravatt,Mount Gravatt East,Upper Mount Gravatt,Wishart (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4123,4123,16090,Rochedale,Rochedale South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4124,4124,18381,Boronia Heights,Greenbank,New Beith,Spring Mountain (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4125,4125,6912,Munruben,Park Ridge,Park Ridge South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127,4127,21747,Daisy Hill (Qld),Priestdale,Slacks Creek,Springwood (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4128,4128,15877,Shailer Park,Tanah Merah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4129,4129,6125,Loganholme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4130,4130,8031,Carbrook,Cornubia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131,4131,9312,Loganlea,Meadowbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4132,4132,22489,Crestmead,Marsden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4133,4133,14705,Chambers Flat,Logan Reserve,Waterford (Qld),Waterford West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4151,4151,14946,Coorparoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4152,4152,42501,Camp Hill,Carina (Qld),Carina Heights,Carindale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,4153,4593,Belmont (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4154,4154,9231,Gumdale,Ransome,Wakerley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4155,4155,1079,Chandler (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4156,4156,2983,Burbank,Mackenzie (Brisbane - Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4157,4157,18674,Capalaba,Chandler (Qld),Sheldon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4158,4158,3546,Thorneside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4159,4159,13797,Birkdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4160,4160,17433,Ormiston,Wellington Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4161,4161,16728,Alexandra Hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163,4163,14414,Cleveland (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4164,4164,12806,Thornlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4165,4165,33243,Mount Cotton,Redland Bay,Victoria Point (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4169,4169,12602,East Brisbane,Kangaroo Point (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4170,4170,21937,Cannon Hill,Morningside,Norman Park,Seven Hills (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171,4171,14543,Balmoral (Qld),Bulimba,Hawthorne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4172,4172,3958,Murarrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4173,4173,8540,Tingalpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4174,4174,2594,Hemmant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4178,4178,23976,Lytton,Wynnum,Wynnum West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4179,4179,18151,Lota,Manly (Qld),Manly West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4183,4183,2024,Amity,Dunwich,North Stradbroke Island,Point Lookout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4184,4184,6342,Coochiemudlo Island,Karragarra Island,Lamb Island,Macleay Island,Moreton Bay,Russell Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4205,4205,4590,Bethania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4207,4207,47473,Alberton (Qld),Bahrs Scrub,Bannockburn (Qld),Beenleigh,Belivah,Buccan,Cedar Creek (Gold Coast - Qld),Eagleby,Edens Landing,Holmview,Logan Village,Luscombe,Mount Warren Park,Stapylton,Steiglitz (Qld),Windaroo,Wolffdene,Woongoolba,Yatala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208,4208,15753,Jacobs Well,Kingsholme,Norwell,Ormeau,Ormeau Hills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4209,4209,34156,Coomera,Pimpama,Upper Coomera,Willow Vale (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4210,4210,16275,Guanaba,Maudsland,Oxenford,Wongawallan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4211,4211,56333,Advancetown,Beechmont,Carrara,Clagiraba,Gaven,Gilston,Highland Park,Lower Beechmont,Mount Nathan,Nerang,Numinbah Valley,Pacific Pines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4212,4212,24473,Helensvale,Hope Island,Southern Moreton Bay Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4213,4213,27712,Austinville,Bonogin,Mudgeeraba,Springbrook,Tallai,Worongary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4214,4214,35809,Arundel,Ashmore,Molendinar,Parkwood (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4215,4215,44715,Labrador,Southport (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4216,4216,33735,Biggera Waters,Coombabah,Hollywell,Paradise Point,Runaway Bay,South Stradbroke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4217,4217,35329,Benowa,Bundall,Main Beach,Surfers Paradise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4218,4218,29661,Broadbeach,Broadbeach Waters,Mermaid Beach,Mermaid Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4219,4219,539,Burleigh Heads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220,4220,28882,Burleigh Heads,Burleigh Waters,Miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4221,4221,25603,Elanora,Palm Beach (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4223,4223,14072,Currumbin,Currumbin Valley,Currumbin Waters,Tugun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4224,4224,5277,Tugun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225,4225,6856,Bilinga,Coolangatta (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4226,4226,29249,Clear Island Waters,Merrimac,Robina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4227,4227,18386,Reedy Creek (Qld),Varsity Lakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4228,4228,5107,Tallebudgera,Tallebudgera Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4229,4229,1692,Varsity Lakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230,4230,1582,Robina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4270,4270,3464,Tamborine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4271,4271,2685,Tamborine Mountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4272,4272,4350,Tamborine Mountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4275,4275,2983,Boyland,Canungra,Illinbah,Witheren,Wonglepong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4280,4280,14880,Jimboomba,North Maclean,South Maclean,Stockleigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4285,4285,18463,Beaudesert,Biddaddaba,Bromelton,Cedar Grove,Cedar Vale,Darlington (Qld),Gleneagle,Innisplain,Josephville,Kerry,Kooralbyn,Laravale,Mundoolun,Veresdale Scrub,Woodhill (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4287,4287,657,Palen Creek,Rathdowney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,4300,45132,Augustine Heights,Bellbird Park,Brookwater,Camira (Qld),Carole Park,Ellen Grove,Gailes,Goodna,Springfield (Ipswich - Qld),Springfield Central,Springfield Lakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301,4301,23203,Collingwood Park (Qld),Redbank (Qld),Redbank Plains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4303,4303,4149,Dinmore,New Chum,Riverview (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,4304,15548,Blackstone,Booval,Bundamba,Ebbw Vale,North Booval,Silkstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4305,4305,57601,Basin Pocket,Brassall,Churchill (Qld),Coalfalls,East Ipswich,Eastern Heights,Flinders View,Ipswich,Leichhardt (Qld),Moores Pocket,Newtown (Ipswich - Qld),North Ipswich,One Mile (Qld),Raceview,Sadliers Crossing,Tivoli,West Ipswich,Woodend (Qld),Wulkuraka,Yamanto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,4306,31409,Amberley,Barellan Point,Benarkin North,Blackbutt (Qld),Blackbutt North,Chuwar,Deebing Heights,England Creek,Fairney View,Fernvale (Qld),Glamorgan Vale,Haigslea,Harlin,Ironbark (Qld),Karalee,Karana Downs,Karrabin,Kholo,Moore,Mount Crosby,Muirlea,Peak Crossing,Pine Mountain (Qld),Purga,Ripley,South Ripley,Taromeo,Thagoona,Walloon,Wanora,Willowbank,Wivenhoe Pocket,,,,,,,,,,,,,,,,
4307,4307,1141,Harrisville,Mutdapilly,Warrill View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,4309,2358,Aratula (Qld),Kalbar,Moogerah,Munbilla,Tarome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,4310,6009,Allandale (Qld),Boonah (Qld),Charlwood,Coochin,Croftby,Dugandan,Frenches Creek,Hoya,Milbong,Mount Alford,Roadvale,Wyaralong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,4311,9280,Atkinsons Dam,Brightview,Churchable,Clarendon (Qld),Coolana,Coominya,Lockyer Waters,Lowood,Minden,Mount Tarampa,Patrick Estate,Prenzlau,Tarampa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312,4312,3011,Crossdale,Esk (Qld),Mount Hallen,Redbank Creek,Somerset Dam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,4313,1761,Braemore,Mount Beppo,Toogoolawah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4340,4340,5858,Calvert (Qld),Coleyville,Ebenezer (Qld),Grandchester,Lanefield,Mount Forbes,Mount Mort,Rosevale (Qld),Rosewood (Qld),Tallegalla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4341,4341,13086,Blenheim,Hatton Vale,Kensington Grove,Laidley,Laidley Heights,Laidley South,Mulgowie,Plainland,Regency Downs,Summerholm,Thornton (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4342,4342,2023,Forest Hill (Qld),Glenore Grove,Lockrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4343,4343,10504,Adare,Black Duck Creek,Gatton,Lake Clarendon,Lower Tenthill,Morton Vale,Mount Sylvia,Placid Hills,Ropeley,Spring Creek (Lockyer Valley - Qld),Upper Tenthill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4344,4344,2390,Carpendale,Flagstone Creek,Helidon,Helidon Spa,Rockmount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4345,4345,305,Lawes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4346,4346,568,Marburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4347,4347,1103,Grantham,Ma Ma Creek,Mount Whitestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350,4350,102245,Athol,Blue Mountain Heights,Centenary Heights,Cotswold Hills,Cranley,Darling Heights,Drayton,East Toowoomba,Glenvale,Gowrie Mountain,Harlaxton,Harristown,Kearneys Spring,Middle Ridge,Mount Kynoch,Mount Lofty,Mount Rascal,Newtown (Toowoomba - Qld),North Toowoomba,Prince Henry Heights,Rangeville,Redwood,Rockville,South Toowoomba,Toowoomba City,Top Camp,Torrington (Qld),Wellcamp,Westbrook (Qld),Wilsonton,Wilsonton Heights,,,,,,,,,,,,,,,,,
4352,4352,24793,Blanchview,Cabarlah,Geham,Glencoe (Qld),Gowrie Junction,Groomsville,Hampton (Qld),Highfields (Qld),Hodgson Vale,Karara,Kleinton,Maclagan,Meringandan,Meringandan West,Murphys Creek (Qld),Peranga,Postmans Ridge,Pozieres,Preston (Toowoomba - Qld),Ravensbourne,Upper Lockyer,Vale View,Withcott,Wyreema,Yandilla,,,,,,,,,,,,,,,,,,,,,,,
4353,4353,349,Haden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4354,4354,1034,Goombungee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4355,4355,2765,Crows Nest (Qld),Emu Creek (Qld),Glenaven,Pierces Creek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4356,4356,4901,Bongeen,Felton,Irongate,Linthorpe,Mount Tyson,Pittsworth,Scrubby Mountain,Stoneleigh (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4357,4357,2462,Captains Mountain,Millmerran,Millmerran Downs,Tummaville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4358,4358,1967,Cambooya,Ellangowan (Qld),Ramsay (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4359,4359,1133,East Greenmount,Greenmount (Toowoomba - Qld),Hirstglen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360,4360,482,Nobby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361,4361,2251,Back Plains,Clifton (Qld),Spring Creek (Toowoomba - Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362,4362,2709,Allora,Deuchar,Goomburra,Hendon (Qld),Mount Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4363,4363,522,Southbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4364,4364,304,Brookstead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365,4365,414,Leyburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4370,4370,17238,Canningvale,Freestone,Junabee,Leslie Dam,Loch Lomond,Maryvale (Southern Downs - Qld),Pratten,Rosehill (Qld),Rosenthal Heights,Sladevale,Warwick (Qld),Willowvale (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4371,4371,728,Emu Vale,Yangan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4372,4372,201,Tannymorel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373,4373,1179,Killarney (Qld),The Falls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4374,4374,345,Dalveen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4375,4375,156,Cottonvale (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4376,4376,334,Thulimbah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4377,4377,486,The Summit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4378,4378,467,Applethorpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4380,4380,7702,Amiens,Broadwater (Qld),Dalcouth,Eukey,Greenlands (Qld),Severnlea,Stanthorpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4381,4381,450,Glen Aplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4382,4382,464,Ballandean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4383,4383,725,Jennings,Wallangarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4385,4385,1159,Texas (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4387,4387,1358,Coolmunda,Inglewood (Qld),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4388,4388,490,Yelarbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4390,4390,6813,Goondiwindi,Lundavra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4400,4400,1821,Kingsthorpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4401,4401,5449,Acland,Aubigny,Biddeston,Oakey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4402,4402,283,Cooyar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4403,4403,790,Jondaryan,Quinalow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4404,4404,361,Bowenville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4405,4405,13931,Dalby,Ducklo,Macalister,Nandi,Weranga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4406,4406,1489,Hannaford,Kaimkillenbun,Kogan,Moonie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
